"","QKEY","Device_Type_W63.5","LANG_W63.5","COVIDFOL_W63.5","COVIDCOVER1_W63.5","COVIDCOVER2_W63.5","COVIDCONF_a_W63.5","COVIDCONF_b_W63.5","COVIDCONF_c_W63.5","COVIDCONF_d_W63.5","COVIDTONE_a_W63.5","COVIDTONE_b_W63.5","COVIDTONE_c_W63.5","COVIDTONE_d_W63.5","COVIDNEWS1_W63.5","COVIDTHREAT_a_W63.5","COVIDTHREAT_b_W63.5","COVIDTHREAT_c_W63.5","COVIDTHREAT_d_W63.5","COVIDTHREAT_e_W63.5","COVIDMISINFO_W63.5","COVIDVACC_W63.5","COVIDCREATE_W63.5","COVIDWORK_W63.5","INSURANCE_W63.5","GROUP_TRUST_a_W57","NEWS_MOST_W57","TALKPOL_W57","FOLELECT_W57","CR_PARTYNEWSUSE_W57","CR_NEWS_INFLU_W57","CR_DIG_SAV_W57","CR_MAINSOPOL_GROUPS_W57","CR_KNOWLEDGE_INDEX_W57","F_METRO","F_CREGION","F_AGECAT","F_SEX","F_EDUCCAT","F_EDUCCAT2","F_HISP","F_RACECMB","F_RACETHN","F_CITIZEN","F_NATIVITY2","F_MARITAL","F_RELIG","F_BORN","F_ATTEND","F_PARTY_FINAL","F_PARTYLN_FINAL","F_PARTYSUM_FINAL","F_INCOME","F_INCOME_RECODE","F_REG","F_IDEO","F_ACSWEB","F_VOLSUM","WEIGHT_W63.5"
"7334",201801186834,2,1,2,2,2,4,3,2,2,1,5,3,2,1,2,2,1,1,1,3,3,3,1,1,2,7,1,1,4,2,1,3,3,1,4,4,1,1,6,2,1,1,1,1,1,1,2,5,2,NA,2,9,1,1,4,1,1,0.189308575697641
"7335",201801186884,1,1,1,2,2,4,3,2,1,3,5,3,3,1,2,2,1,2,1,3,3,3,4,1,1,2,2,2,4,1,1,7,3,1,4,3,2,1,6,2,1,1,1,1,6,12,NA,6,2,NA,2,6,2,1,4,1,1,0.232603241984903
"7336",201801186893,1,1,1,2,2,4,4,1,2,3,5,4,3,1,1,2,1,1,1,3,3,3,1,1,3,7,2,2,5,2,1,98,2,1,4,3,1,3,2,2,1,1,1,1,6,12,NA,5,2,NA,2,6,2,1,4,1,1,0.771897230760383
"7337",201801186905,1,1,1,1,1,4,4,1,1,3,5,3,3,1,1,2,1,1,1,2,3,3,1,1,1,7,1,2,5,1,1,7,3,1,4,3,2,1,6,2,1,1,1,1,1,12,NA,6,2,NA,2,9,1,1,4,1,1,0.232603241984903
"7338",201801186909,1,1,1,1,1,4,4,1,2,99,5,3,3,1,2,2,1,1,2,3,3,3,2,1,1,1,1,1,4,1,2,98,3,1,4,4,2,1,5,2,1,1,1,1,1,1,2,6,2,NA,2,6,2,1,4,1,2,0.731697566812459
"7339",201801186968,1,1,1,3,2,4,4,2,2,2,5,3,3,1,2,3,1,3,1,3,3,3,1,1,2,7,1,2,4,1,1,9,2,1,4,2,2,1,6,2,1,1,1,1,2,10,NA,6,2,NA,2,9,1,1,5,1,2,0.731343616647417
"7340",201801186974,1,1,1,1,1,4,4,2,2,3,5,4,3,1,2,1,99,2,1,4,3,3,4,1,2,4,3,3,4,2,2,98,2,1,4,4,2,1,6,2,1,1,1,1,5,12,NA,6,2,NA,2,5,2,1,4,1,2,0.731697566812459
"7341",201801187027,1,1,1,2,2,4,4,1,1,2,4,4,3,1,2,2,1,1,1,3,3,3,4,1,1,7,1,1,5,2,1,98,2,1,4,3,2,1,6,2,1,1,1,1,2,12,NA,6,2,NA,2,9,1,1,3,1,1,0.232603241984903
"7342",201801187062,2,1,1,1,2,4,2,1,1,3,5,3,3,2,2,1,1,3,1,4,3,5,4,1,2,3,2,1,5,2,2,3,2,1,4,4,2,1,5,2,1,1,1,1,5,12,NA,6,2,NA,2,7,1,3,3,1,1,0.532412178394985
"7343",201801187077,1,1,1,2,2,4,4,2,2,2,4,4,3,2,1,2,2,2,1,4,3,3,2,1,2,6,1,1,4,2,1,9,2,1,4,2,2,1,6,2,1,1,1,1,1,7,NA,5,2,NA,2,9,1,1,5,1,1,0.499528141853517
"7344",201801187085,2,1,1,2,2,4,4,2,2,1,5,2,3,2,1,1,1,1,2,2,1,3,3,1,2,1,1,2,4,2,1,98,2,1,4,4,2,1,5,2,1,1,1,1,3,9,NA,6,2,NA,2,6,2,1,5,1,2,0.731697566812459
"7345",201801187103,1,1,1,2,2,4,4,2,3,3,5,3,4,1,1,2,1,2,1,2,3,3,2,1,2,7,2,1,5,99,1,98,2,1,4,2,2,1,6,2,1,1,1,1,1,12,NA,5,2,NA,2,9,1,1,4,1,1,0.352022996163764
"7346",201801187127,1,1,1,2,2,4,4,2,2,3,5,3,3,2,1,1,1,1,1,2,3,3,3,1,2,4,2,1,5,1,1,98,3,1,4,2,2,1,6,2,1,1,1,6,4,9,NA,6,2,NA,2,8,1,1,5,1,1,0.352022996163764
"7347",201801187159,1,1,1,1,1,4,4,1,2,3,5,3,4,1,1,1,2,2,2,4,3,3,1,1,2,7,1,1,5,1,1,9,3,1,4,4,1,1,6,2,3,4,1,1,1,7,NA,6,2,NA,2,8,1,1,5,1,1,0.278881535710345
"7348",201801187171,2,1,2,3,3,4,4,2,1,4,5,4,3,1,1,2,1,2,1,2,3,5,1,1,2,7,2,3,4,3,2,9,2,1,4,2,2,1,6,2,99,99,1,1,1,99,NA,6,2,NA,2,7,1,1,4,1,1,0.352022996163764
"7349",201801187204,2,1,2,2,2,3,3,3,3,3,4,99,99,1,1,2,1,1,1,3,5,2,3,1,3,2,3,3,3,3,2,7,2,1,4,1,1,2,3,2,1,1,1,1,2,1,2,4,1,NA,1,7,1,2,2,1,2,5.73003032055911
"7350",201801187211,1,1,1,2,2,4,2,1,2,3,5,3,3,1,1,3,1,2,2,3,3,3,2,1,3,7,2,1,5,1,2,98,3,1,4,3,2,2,3,2,1,1,1,1,2,10,NA,6,3,2,2,2,3,1,3,1,1,0.372279148900798
"7351",201801187212,1,1,2,2,2,4,4,2,2,2,5,3,3,3,2,2,2,2,2,2,2,3,4,1,2,7,1,1,5,1,1,98,3,1,4,2,1,1,6,2,4,4,1,1,6,10,NA,3,2,NA,2,3,3,1,5,1,1,0.703060248133196
"7352",201801187243,2,1,1,3,2,3,4,2,1,1,5,2,3,1,2,2,1,3,1,2,2,5,1,1,2,7,2,2,5,1,1,9,3,1,4,2,1,2,4,2,1,1,1,1,1,9,NA,6,2,NA,2,9,1,1,4,1,1,0.477634729297884
"7353",201801187245,2,1,2,2,3,4,1,2,2,3,5,2,1,2,2,1,2,2,3,3,2,1,4,2,1,6,2,3,5,2,3,98,1,1,4,2,2,2,3,2,1,1,1,1,6,12,NA,5,3,2,2,2,3,3,2,1,2,2.29663773919699
"7354",201801187268,2,1,1,99,1,4,3,2,1,2,5,4,3,1,2,2,1,2,2,3,3,3,4,1,1,1,3,1,4,2,2,7,3,1,4,3,2,1,6,2,1,1,1,1,6,1,2,2,3,2,2,9,1,1,3,1,1,0.319276325286437
"7355",201801187298,1,1,1,4,2,4,4,2,2,1,5,2,3,1,3,3,1,2,1,3,3,3,1,1,2,6,2,1,4,1,1,98,3,1,4,2,1,1,6,2,1,1,1,1,1,9,NA,6,2,NA,2,8,1,1,5,1,2,0.758525813369407
"7356",201801187322,2,1,2,1,1,4,4,1,2,4,5,3,3,1,1,1,1,2,1,2,3,3,4,2,1,5,1,1,5,1,1,5,2,1,4,3,2,1,5,2,1,1,1,1,2,9,NA,6,2,NA,2,2,3,1,5,1,2,0.521439292542341
"7357",201801187343,2,1,1,2,1,4,4,1,3,4,5,3,4,1,1,2,1,2,1,2,3,3,2,1,2,7,2,2,5,2,1,7,3,1,4,2,2,2,3,2,1,1,1,1,1,12,NA,6,2,NA,2,9,1,99,4,1,2,0.943961894933426
"7358",201801187356,1,1,1,3,3,4,2,2,2,99,5,4,4,1,2,2,1,2,2,2,3,3,4,1,2,7,1,3,NA,2,1,98,3,1,3,4,1,1,6,2,1,1,1,1,1,2,2,3,3,99,9,8,1,1,3,1,1,0.222890084727651
"7359",201801187426,2,1,2,3,3,4,4,2,2,1,5,3,2,3,2,2,2,2,2,2,3,3,3,1,2,7,4,4,7,3,1,1,1,1,4,2,2,1,5,2,1,1,1,1,1,1,2,5,2,NA,2,7,1,1,4,1,2,0.731343616647417
"7360",201801187438,2,1,1,2,1,1,1,2,1,4,2,4,3,1,2,2,2,2,2,2,2,3,1,1,3,7,3,2,1,1,1,4,3,1,4,4,1,1,6,2,1,1,1,1,1,1,1,1,1,NA,1,6,2,1,1,1,1,0.287185005972092
"7361",201801187463,1,1,2,2,2,2,2,3,4,1,3,2,3,1,2,3,1,3,2,3,3,1,1,1,2,4,3,2,1,2,2,4,2,1,4,2,2,3,2,2,1,1,1,1,2,10,NA,6,3,1,1,6,2,1,3,1,2,2.10013836573704
"7362",201801187518,1,1,1,1,1,4,2,1,2,3,4,3,3,1,2,1,1,2,1,3,3,3,4,1,1,7,3,1,5,2,1,5,3,2,4,4,1,1,6,2,1,1,1,1,2,9,NA,6,3,2,2,9,1,1,4,1,2,0.4925434467608
"7363",201801187525,2,1,1,1,1,4,4,1,1,3,5,3,3,1,3,3,2,3,3,2,4,3,3,1,1,7,1,2,4,2,2,7,3,2,4,3,2,1,5,2,1,1,1,1,1,12,NA,5,2,NA,2,7,1,1,5,1,1,0.277610540445058
"7364",201801187526,1,1,1,2,2,1,99,1,1,1,3,3,2,1,2,3,1,2,3,2,3,3,1,1,3,2,3,3,3,3,1,98,1,1,4,3,2,2,4,2,1,1,1,1,1,1,1,2,1,NA,1,7,1,1,2,1,1,0.63815630217852
"7365",201801187568,2,1,1,3,3,1,1,2,1,1,3,1,3,1,2,2,2,2,2,2,3,5,2,1,3,7,1,1,2,1,1,4,3,1,4,3,1,1,5,2,99,99,1,1,1,1,2,3,4,1,1,8,1,1,1,1,1,0.259774793732311
"7366",201801187570,2,1,2,1,1,4,4,2,1,3,5,2,3,1,2,3,1,2,2,3,3,5,4,1,1,5,2,2,5,2,2,1,3,1,4,4,2,2,3,2,1,1,1,1,3,2,2,5,2,NA,2,99,99,1,3,1,1,0.369347207004931
"7367",201801187574,2,1,2,2,1,2,2,1,1,3,3,3,3,1,1,2,1,2,2,3,3,5,2,1,4,1,3,3,7,3,1,98,1,2,4,1,2,2,4,2,1,1,1,1,2,12,NA,5,4,2,2,2,3,1,3,1,1,0.825872787245633
"7368",201801187602,2,1,1,3,2,2,2,2,2,1,3,2,3,1,3,3,1,2,1,4,2,5,1,2,3,7,3,3,2,2,1,98,2,1,4,2,1,1,6,2,1,1,1,6,1,3,2,2,3,1,1,8,1,1,1,1,1,0.456869216240114
"7369",201801187616,1,1,1,1,1,2,1,1,1,2,4,3,3,1,1,1,1,1,1,3,2,1,4,1,2,4,4,3,3,3,3,6,2,1,4,4,2,2,4,2,1,1,1,1,1,2,1,2,3,1,1,99,99,1,3,1,1,0.517461734663965
"7370",201801187693,2,1,1,2,2,1,1,1,1,1,3,2,2,3,2,3,2,2,2,3,3,3,2,1,3,4,2,2,2,1,1,4,2,1,4,2,2,2,4,2,1,1,1,1,1,1,1,5,1,NA,1,8,1,1,2,1,2,1.48010138532457
"7371",201801187765,2,1,1,2,1,3,3,2,1,3,5,4,3,1,1,1,1,1,1,3,3,3,4,1,2,4,4,3,5,3,3,3,3,1,4,4,2,2,3,2,1,1,1,1,2,1,2,4,2,NA,2,4,2,1,3,1,1,0.369347207004931
"7372",201801187792,1,1,2,3,2,2,2,2,2,1,4,3,3,2,1,2,2,2,2,2,3,5,2,1,2,6,4,2,3,2,2,8,3,1,4,2,1,1,5,2,4,4,1,1,1,1,2,5,3,1,1,9,1,1,2,1,2,1.71859451407338
"7373",201801187836,1,1,1,2,2,4,4,1,2,4,5,3,4,2,1,1,1,1,1,2,2,5,1,1,2,6,3,2,5,2,1,98,2,1,4,2,1,1,5,2,1,1,1,1,2,10,NA,5,2,NA,2,6,2,1,3,1,2,0.931094057493322
"7374",201801187890,2,1,1,3,4,1,1,2,1,1,3,1,3,2,3,3,2,2,2,1,2,1,1,1,4,5,2,1,7,1,1,98,2,1,4,2,1,2,3,2,1,1,1,1,2,2,2,5,4,1,1,6,2,1,3,1,2,1.59958511194388
"7375",201801187893,2,1,2,3,3,4,4,2,2,2,5,3,3,1,2,2,1,1,2,3,3,3,4,1,2,5,1,1,5,2,1,9,3,2,4,4,2,1,6,1,4,3,1,1,1,7,NA,5,2,NA,2,7,1,1,5,1,1,0.20293204405601
"7376",201801187900,2,1,2,2,2,1,1,3,3,3,3,2,3,1,2,1,1,2,1,3,3,3,4,1,4,7,3,2,2,2,99,4,3,2,4,4,2,1,5,2,1,1,1,1,1,1,2,4,1,NA,1,8,1,1,2,1,1,0.605976726787536
"7377",201801187904,2,1,1,1,1,4,4,2,2,3,5,3,3,1,1,1,1,2,1,3,3,3,4,1,1,7,2,1,4,2,1,9,3,1,4,4,2,1,6,2,1,1,1,1,3,7,NA,5,2,NA,2,6,2,1,4,1,1,0.317007737119546
"7378",201801187975,1,1,2,1,1,3,3,2,1,2,4,4,3,2,1,2,1,3,2,2,3,3,1,1,2,2,3,2,4,2,2,7,2,1,4,3,2,2,3,2,1,1,1,1,3,12,NA,5,4,2,2,7,1,1,3,1,1,0.564882541479022
"7379",201801188049,2,1,1,2,2,2,1,2,2,4,4,4,4,2,1,1,1,2,1,1,3,3,1,1,2,7,1,2,3,2,1,6,3,1,4,2,2,3,2,2,1,1,1,1,1,1,1,1,1,NA,1,7,1,1,2,1,1,1.01035069827987
"7380",201801188129,1,1,1,1,1,1,1,1,1,2,3,2,3,1,2,2,2,2,2,4,2,3,1,1,1,3,4,1,3,2,1,98,2,1,4,2,1,1,5,2,1,1,1,1,1,12,NA,5,1,NA,1,8,1,1,2,1,1,0.50424696561488
"7381",201801188193,2,1,1,3,1,1,1,1,1,2,3,1,3,2,1,3,2,2,2,2,2,3,99,1,3,7,2,1,2,1,2,98,2,1,4,1,1,2,3,1,1,3,1,1,6,1,1,2,1,NA,1,8,1,1,1,1,1,1.30168363261038
"7382",201801188224,2,1,1,1,1,4,4,1,1,3,5,3,3,1,2,2,1,2,1,3,2,3,1,1,2,2,1,1,4,2,1,7,3,1,4,3,2,1,5,2,1,1,1,1,1,9,NA,6,2,NA,2,9,1,1,5,1,1,0.232603241984903
"7383",201801188249,2,1,2,1,1,3,3,2,1,2,5,2,3,1,2,2,1,2,2,2,3,2,2,1,2,3,4,2,2,2,2,98,3,1,4,4,1,3,2,2,1,1,1,1,1,10,NA,5,3,2,2,7,1,1,3,1,2,2.67431229928466
"7384",201801188260,1,1,1,2,2,4,4,2,2,2,5,2,3,1,2,2,1,2,2,3,3,3,4,1,2,5,2,2,5,2,1,98,3,1,4,4,1,1,6,2,1,1,1,1,5,12,NA,6,3,2,2,6,2,1,3,1,1,0.255975292289027
"7385",201801188311,2,1,1,1,1,4,3,2,2,3,5,3,3,1,1,1,1,2,1,4,3,3,1,1,2,7,2,2,4,1,1,98,2,1,4,2,2,1,5,1,1,3,1,1,3,9,NA,6,2,NA,2,5,2,1,5,1,1,0.190319003740927
"7386",201801188328,1,1,1,1,1,4,4,2,2,1,4,2,2,1,2,2,1,1,1,4,3,3,1,1,1,7,2,1,5,1,2,3,3,2,4,3,2,1,6,2,1,1,1,1,1,1,2,6,3,2,2,9,1,1,4,1,1,0.433205760064584
"7387",201801188335,2,1,1,2,2,4,4,3,2,1,5,2,3,1,1,2,1,2,2,3,2,3,2,1,2,3,3,2,5,1,1,98,3,2,4,4,2,2,3,2,1,1,1,1,1,11,NA,4,2,NA,2,99,99,1,4,1,1,0.446553345914305
"7388",201801188351,3,1,1,3,2,1,1,2,3,2,3,2,4,2,2,2,2,3,2,2,5,5,4,1,3,4,2,2,1,2,3,4,3,2,4,4,2,3,2,2,1,1,1,1,5,3,2,1,1,NA,1,3,3,1,1,1,1,1.49072567760691
"7389",201801188378,1,1,1,2,2,4,2,1,1,3,5,3,3,1,1,2,2,1,1,4,3,3,4,1,2,1,2,2,5,2,2,98,3,2,4,4,2,1,6,2,1,1,1,1,3,9,NA,6,3,2,2,8,1,1,3,1,1,0.536656891221162
"7390",201801188379,2,1,1,2,2,4,3,1,2,2,5,3,3,1,2,1,1,1,2,2,3,3,4,1,1,5,1,1,5,2,1,5,3,2,4,3,2,2,3,2,1,1,1,1,1,9,NA,6,3,2,2,8,1,1,4,1,1,0.450862536424657
"7391",201801188386,3,1,2,3,2,2,2,2,2,1,3,1,1,2,2,3,1,3,1,2,5,3,1,1,2,7,2,1,2,1,1,4,1,2,4,2,1,2,3,2,1,1,1,1,1,1,1,2,1,NA,1,5,2,1,2,1,1,0.936711361870007
"7392",201801188398,1,1,1,1,1,1,1,1,1,3,3,5,3,1,1,2,1,1,2,2,3,1,4,1,2,4,3,1,2,2,2,4,2,2,4,3,2,2,3,2,1,1,1,1,1,1,2,4,1,NA,1,6,2,1,2,1,2,1.8941565575279
"7393",201801188413,1,1,2,1,1,1,1,1,2,3,3,4,4,1,1,2,1,3,2,3,2,3,4,1,2,4,4,2,3,2,2,6,2,1,4,4,1,2,3,2,1,1,1,1,1,12,NA,6,1,NA,1,5,2,1,3,1,2,1.03825631020634
"7394",201801188446,2,1,1,2,2,4,3,2,1,3,5,3,3,1,1,1,1,2,2,2,3,3,4,1,1,5,1,2,6,2,2,2,1,1,4,4,2,2,4,2,1,1,1,1,6,1,2,5,2,NA,2,3,3,1,4,1,2,0.862196825205366
"7395",201801188478,1,1,2,2,2,2,2,2,2,1,4,2,4,1,2,2,1,1,2,4,3,3,1,1,3,7,2,3,2,2,2,4,3,1,4,2,1,1,6,2,1,1,1,1,1,1,1,2,3,1,1,7,1,1,2,1,1,0.427901732764924
"7396",201801188508,1,1,1,3,2,4,4,2,2,4,5,3,4,1,1,2,1,2,1,2,3,3,1,1,1,7,1,1,4,1,2,5,3,1,4,3,2,1,6,2,1,1,1,1,1,12,NA,6,2,NA,2,9,1,1,4,1,2,0.848501902272927
"7397",201801188514,2,1,1,2,2,4,3,2,2,2,5,3,3,1,2,2,1,2,2,3,3,3,5,1,1,7,1,1,5,2,2,9,3,1,4,3,2,1,5,2,1,1,1,1,1,9,NA,6,2,NA,2,9,1,1,5,1,2,0.848501902272927
"7398",201801188581,1,1,1,2,2,4,2,2,1,2,5,2,2,1,2,2,1,1,2,3,3,3,2,1,1,7,1,1,4,1,2,9,2,1,4,3,1,1,5,2,1,1,1,1,2,10,NA,6,2,NA,2,8,1,1,3,1,2,0.418447651248307
"7399",201801188585,1,1,2,2,2,4,4,2,1,3,5,3,3,1,1,2,1,1,2,2,3,3,4,1,1,7,1,2,5,2,1,98,3,1,4,4,2,1,5,2,1,1,1,1,1,12,NA,6,2,NA,2,99,99,1,4,1,1,0.317007737119546
"7400",201801188589,2,1,1,2,2,3,3,2,2,2,4,2,3,1,1,1,1,2,1,2,3,3,1,1,2,3,2,2,5,2,1,98,3,1,4,2,1,1,6,2,1,1,1,1,1,1,2,4,2,NA,2,8,1,1,3,1,1,0.320629134058585
"7401",201801188616,2,1,1,2,1,4,4,2,2,3,5,3,3,1,2,3,1,2,1,3,3,5,1,1,2,7,2,2,4,2,1,7,3,1,4,2,2,1,5,2,1,1,1,1,1,12,NA,4,2,NA,2,8,1,1,4,1,2,0.818502170298532
"7402",201801188626,2,1,1,1,1,4,4,1,1,3,5,3,3,1,1,2,1,2,2,2,5,3,2,1,2,2,2,1,4,2,1,7,3,1,4,2,1,1,5,2,1,1,1,1,1,10,NA,6,3,2,2,7,1,1,5,1,2,0.91697965263856
"7403",201801188643,2,1,2,4,1,1,1,3,3,1,3,1,2,2,3,3,3,3,3,1,3,2,4,1,4,2,4,1,1,2,2,98,2,1,4,4,2,2,3,2,1,1,1,1,6,1,1,5,1,NA,1,6,2,1,1,1,2,1.40065461710559
"7404",201801188663,1,1,2,2,1,4,3,1,2,3,5,3,3,3,2,2,1,1,2,3,5,3,4,1,1,1,3,1,5,2,1,98,3,1,4,3,2,2,3,2,4,4,1,1,3,5,NA,4,2,NA,2,2,3,1,3,1,1,0.301409231363409
"7405",201801188708,1,1,4,1,1,1,1,3,1,1,2,1,3,2,1,1,1,1,3,2,3,1,4,1,3,5,2,1,1,99,2,4,3,1,4,4,1,2,3,2,1,1,1,1,3,1,1,5,1,NA,1,3,3,1,2,1,1,0.439344915672874
"7406",201801188786,2,1,1,4,1,1,1,4,1,1,3,1,3,2,2,3,2,3,3,2,2,3,4,2,3,7,1,1,1,99,1,8,3,1,4,3,2,2,3,2,1,1,1,1,1,1,1,2,1,NA,1,8,1,1,2,1,2,0.987782558644994
"7407",201801188879,2,1,1,1,1,4,4,3,1,2,5,4,2,1,2,2,1,2,2,4,3,5,1,1,1,2,3,1,5,2,1,7,3,1,4,2,1,1,6,2,1,1,1,1,1,1,1,3,3,2,2,9,1,1,3,1,1,0.447054011904992
"7408",201801188893,2,1,1,4,2,1,1,1,1,1,3,4,3,2,2,2,1,2,2,1,2,2,3,1,4,6,2,2,2,1,1,4,3,1,4,3,1,1,5,2,1,1,1,1,1,1,1,2,3,1,1,9,1,1,1,1,1,0.249480543968116
"7409",201801188933,2,1,1,1,1,3,3,2,2,2,4,2,3,1,1,3,1,2,2,1,3,3,1,1,2,2,3,2,4,1,1,98,3,2,4,2,1,1,5,2,1,1,1,1,1,10,NA,6,2,NA,2,4,2,1,5,1,1,0.39481643219884
"7410",201801188973,1,1,1,2,2,4,3,1,2,3,5,3,3,1,1,1,1,1,2,3,3,3,4,1,2,2,2,1,5,2,1,7,3,1,4,4,2,1,6,2,1,1,1,1,2,2,2,3,2,NA,2,5,2,1,4,1,1,0.448121623058783
"7411",201801189069,1,1,3,2,2,3,4,3,3,4,5,4,4,1,1,2,2,2,2,4,3,3,2,1,3,6,2,3,4,3,1,8,1,1,4,2,2,1,5,2,1,1,1,1,6,12,NA,6,4,2,2,3,3,1,4,1,2,1.21654228884307
"7412",201801189088,2,1,1,4,3,3,3,3,3,1,5,1,2,2,2,3,1,1,1,2,3,1,1,1,3,7,2,1,2,2,2,98,2,1,4,2,1,1,5,2,1,1,1,1,1,2,2,3,3,1,1,8,1,1,3,1,1,0.456869216240114
"7413",201801189104,2,1,1,1,1,4,4,4,3,1,4,1,1,1,2,2,2,3,1,2,2,3,3,1,3,6,2,2,4,1,1,8,1,1,4,1,2,2,3,2,1,1,1,1,6,9,NA,6,2,NA,2,2,3,1,5,1,2,1.13382205402696
"7414",201801189132,1,1,1,4,4,2,2,4,1,1,3,1,3,1,3,2,1,3,2,4,3,3,4,1,3,4,3,2,3,2,1,98,2,1,4,4,1,1,5,2,1,1,1,1,1,3,2,1,1,NA,1,7,1,1,2,1,1,0.287185005972092
"7415",201801189173,1,1,1,3,3,4,4,1,1,1,5,2,3,2,2,2,1,2,2,3,3,3,1,1,1,7,1,1,5,1,2,7,2,1,4,2,1,2,4,2,1,1,1,1,1,1,2,5,3,2,2,4,2,1,4,1,1,0.676066851078822
"7416",201801189182,2,1,1,3,3,4,4,2,2,1,5,3,2,1,2,3,2,3,3,2,3,3,1,1,2,2,2,2,5,2,1,2,3,1,4,3,1,1,6,2,1,1,1,1,1,1,2,5,2,NA,2,8,1,1,4,1,2,0.418447651248307
"7417",201801189221,2,1,1,2,1,2,4,4,4,1,4,5,4,1,2,2,1,3,2,2,2,5,2,1,3,7,2,1,2,2,1,98,3,1,4,2,1,2,3,2,1,1,1,1,1,10,NA,6,1,NA,1,8,1,1,3,1,1,0.764335225331742
"7418",201801189235,1,1,1,1,1,4,3,1,2,3,4,3,3,1,1,2,2,2,2,4,3,3,4,1,1,2,4,2,4,2,2,98,3,1,4,4,1,1,5,2,1,1,1,1,1,1,1,1,3,2,2,6,2,1,3,1,1,0.255975292289027
"7419",201801189247,2,1,2,3,3,2,2,2,2,2,3,1,3,3,3,2,2,3,3,2,5,5,1,1,4,6,4,2,2,2,1,8,1,1,4,2,2,2,4,2,1,1,1,1,1,12,NA,6,1,NA,1,9,1,1,2,1,1,0.63815630217852
"7420",201801189295,3,1,2,3,3,2,2,2,2,1,4,1,3,3,2,2,2,2,2,1,2,3,5,1,3,3,1,1,7,2,1,99,1,1,4,3,2,2,3,2,1,1,1,1,1,7,NA,6,3,1,1,99,99,1,99,1,2,0.872824063230718
"7421",201801189301,1,1,1,2,2,4,4,3,2,3,4,3,4,1,2,2,2,2,2,4,3,3,1,1,2,7,2,1,4,1,1,6,3,1,4,4,1,1,5,2,1,1,1,1,1,4,2,3,2,NA,2,8,1,1,4,1,2,0.411863299454979
"7422",201801189351,1,1,2,1,2,4,4,2,2,2,5,2,3,1,2,2,2,2,1,4,3,3,1,1,2,2,2,4,4,3,2,98,2,1,4,2,2,1,5,2,1,1,1,1,6,12,NA,5,2,NA,2,7,1,1,5,1,1,0.352022996163764
"7423",201801189424,1,1,1,1,1,1,1,1,1,3,3,4,3,3,2,3,2,3,3,3,2,5,4,1,3,4,2,2,2,1,1,4,3,2,4,4,2,1,5,2,1,1,1,1,1,1,1,1,1,NA,1,3,3,1,1,1,1,0.605976726787536
"7424",201901000026,1,1,2,2,2,1,1,2,2,1,3,2,3,1,2,2,1,2,2,3,2,3,1,1,3,2,1,2,1,1,1,4,2,1,3,2,1,2,4,2,1,1,1,1,1,3,2,2,1,NA,1,7,1,1,2,1,1,0.638567737130543
"7425",201901000076,1,1,1,4,2,1,1,2,1,1,3,1,3,3,2,1,1,2,2,2,3,3,4,1,2,7,2,1,2,2,1,4,2,1,1,4,1,1,5,2,1,1,1,1,1,1,2,2,1,NA,1,8,1,1,2,1,1,0.322261998860181
"7426",201901000152,2,1,2,2,3,4,4,2,1,1,5,3,3,2,1,2,1,3,2,2,3,3,1,1,2,6,4,3,4,3,1,98,1,1,2,2,2,2,3,2,1,1,1,1,1,12,NA,5,2,NA,2,7,1,1,4,1,1,0.343347778880409
"7427",201901000161,2,1,1,1,1,2,2,2,2,2,2,5,2,2,1,1,1,2,1,4,3,1,2,1,4,4,2,1,1,2,2,4,3,1,3,3,1,2,3,2,1,1,1,1,1,1,1,5,1,NA,1,9,1,1,2,1,2,0.899556797210382
"7428",201901000177,2,1,3,2,2,3,3,2,1,2,4,3,3,1,1,2,1,2,2,4,3,5,2,1,2,2,4,3,4,3,1,7,1,1,1,2,2,1,6,2,1,1,1,1,1,12,NA,6,2,NA,2,8,1,1,2,1,1,0.505947901509913
"7429",201901000190,2,2,2,2,2,2,2,2,2,3,4,3,3,3,1,1,1,1,1,4,5,1,4,1,1,5,4,3,6,3,3,98,1,1,4,2,2,2,3,1,1,3,1,1,1,12,NA,5,2,NA,2,7,1,1,3,1,2,0.530154678758941
"7430",201901000193,2,1,1,3,2,1,1,2,1,1,3,1,3,2,3,2,3,3,2,2,2,3,4,1,3,5,2,2,2,1,2,4,2,1,3,4,1,1,6,2,1,1,1,1,5,1,2,2,1,NA,1,8,1,1,1,1,1,0.249603774574315
"7431",201901000202,1,1,2,2,1,2,1,1,2,3,4,3,3,1,1,2,1,2,1,3,3,5,4,1,3,5,4,3,6,3,3,99,1,1,2,4,2,2,3,2,1,1,1,3,1,2,2,2,2,NA,2,4,2,1,3,1,2,0.754905525400222
"7432",201901000206,1,1,1,1,1,3,4,2,2,2,4,3,3,1,1,2,1,2,2,2,5,5,4,1,2,4,2,2,5,2,2,6,1,2,2,4,1,1,6,2,1,1,1,1,1,2,2,1,3,2,2,7,1,1,3,1,1,0.252686310745324
"7433",201901000224,1,1,1,1,1,4,4,2,2,3,5,3,3,1,2,2,1,2,1,4,3,5,1,1,1,7,3,1,4,99,2,7,3,1,2,2,2,1,5,2,1,1,1,1,1,12,NA,4,2,NA,2,9,1,1,4,1,1,0.321271048086536
